105.09,3.0349,0.28669,0.044801,0.41903,0.15814,0.12105,0.93804,0.94838,0.96936,0.97655,0.20377,0.21086,7.7966,112.52,1
105.29,3.0319,0.2849,0.044426,0.4198,0.15595,0.11939,0.93918,0.94923,0.96953,0.97667,0.20628,0.21311,7.7946,112.73,1
106.09,3.0161,0.28496,0.042587,0.42275,0.15412,0.11705,0.9398,0.95016,0.96979,0.97706,0.20739,0.21455,7.7542,113.46,1
105.62,3.0298,0.28421,0.044589,0.42107,0.15567,0.1187,0.93918,0.94943,0.97012,0.97721,0.20491,0.21188,7.7942,113.05,1
99.192,2.5908,0.34709,0.08819,0.40047,0.12128,0.093246,0.94362,0.95541,0.98454,0.98812,0.16902,0.1764,6.8566,106.04,1
102.93,2.9097,0.38276,0.062782,0.41279,0.12607,0.1007,0.94425,0.95351,0.9798,0.98388,0.17475,0.18051,7.6795,110.11,1
108.39,4.8554,0.40294,0.063193,0.43587,0.22268,0.21345,0.91222,0.91559,0.95644,0.95826,0.15013,0.15151,12.742,120.43,1
110.46,4.1931,0.37988,0.051522,0.44304,0.20798,0.1807,0.91901,0.92985,0.94735,0.95428,0.19417,0.20112,10.92,120.76,1
106.22,5.4976,0.36117,0.068392,0.42914,0.28472,0.2398,0.89417,0.90961,0.93864,0.94854,0.17439,0.18281,14.509,120.34,1
106.43,5.4893,0.36023,0.067646,0.42992,0.28413,0.23928,0.89438,0.90977,0.93868,0.94857,0.17514,0.18354,14.487,120.53,1
106.43,5.5081,0.36406,0.067896,0.42991,0.28496,0.24015,0.89404,0.90943,0.9387,0.94855,0.17471,0.18298,14.536,120.57,1
102.39,4.0382,0.30679,0.078363,0.41292,0.20888,0.15731,0.91574,0.93514,0.96644,0.97479,0.22231,0.23431,10.639,112.98,1
101.85,4.0374,0.30571,0.078301,0.41078,0.208,0.15575,0.91628,0.93566,0.96631,0.97484,0.22239,0.23458,10.635,112.44,1
101.94,4.0335,0.30509,0.078692,0.4112,0.20888,0.15524,0.91602,0.93575,0.96618,0.97493,0.22256,0.23478,10.627,112.52,1
101.43,4.0333,0.30088,0.078927,0.40916,0.208,0.15519,0.91654,0.93597,0.96603,0.97472,0.22307,0.23536,10.621,112.01,1
99.074,3.9746,0.32416,0.071976,0.39875,0.20569,0.16283,0.91815,0.93354,0.96698,0.97389,0.18926,0.19867,10.516,109.51,1
99.288,3.9223,0.31833,0.071813,0.39957,0.20193,0.16048,0.91952,0.93471,0.96851,0.975,0.19387,0.20321,10.377,109.56,1
98.298,3.9192,0.31972,0.074017,0.39582,0.19933,0.15827,0.9203,0.93525,0.96927,0.97564,0.19895,0.20818,10.369,108.57,1
98.336,3.8943,0.3204,0.072428,0.39578,0.19623,0.15791,0.92082,0.93551,0.97012,0.97599,0.20287,0.21227,10.316,108.52,1
100.55,3.7896,0.37252,0.0661,0.40536,0.1751,0.13795,0.92709,0.94209,0.96745,0.97449,0.1775,0.18508,9.9934,110.3,1
102.42,3.0834,0.39489,0.076892,0.41304,0.1455,0.11589,0.93915,0.94792,0.97805,0.98254,0.17686,0.18172,8.0499,110.28,1
101.96,3.0283,0.39796,0.073152,0.41055,0.14486,0.11709,0.93913,0.9474,0.97782,0.98209,0.1759,0.18034,7.9129,109.67,1
100.09,4.881,0.34357,0.10876,0.40836,0.24589,0.19489,0.90779,0.92311,0.96986,0.97611,0.12548,0.13019,12.778,112.31,1
97.821,4.8243,0.3298,0.10911,0.39924,0.24298,0.19292,0.90864,0.92368,0.97079,0.97681,0.13365,0.1381,12.642,109.88,1
97.586,4.8125,0.32746,0.11015,0.39828,0.24209,0.18821,0.9093,0.9247,0.97107,0.97751,0.1356,0.14009,12.602,109.6,1
104.34,4.5577,0.34281,0.12733,0.43842,0.26127,0.13945,0.90022,0.93818,0.96102,0.97919,0.14667,0.16356,11.742,116.12,1
106.62,4.4744,0.34053,0.12281,0.44721,0.25575,0.13945,0.9006,0.93805,0.96131,0.9789,0.14153,0.15851,11.525,118.21,1
109.96,4.2293,0.3309,0.1085,0.45777,0.244,0.13708,0.9038,0.93867,0.96169,0.9785,0.13937,0.15584,10.878,120.81,1
99.835,4.1182,0.33979,0.11557,0.41602,0.23069,0.13364,0.90826,0.94023,0.9623,0.97816,0.15483,0.17088,10.654,110.25,1
107.62,3.5568,0.31996,0.093168,0.44243,0.18568,0.1289,0.91961,0.93979,0.95725,0.97042,0.14157,0.15257,9.3228,116.47,1
107.59,3.5406,0.32133,0.092515,0.44218,0.18526,0.12759,0.92005,0.94028,0.95755,0.97086,0.14165,0.1527,9.2672,116.39,1
101.55,4.1209,0.42778,0.094891,0.41504,0.20785,0.14108,0.91488,0.93637,0.96948,0.97927,0.17395,0.18296,10.695,111.55,1
99.589,4.0962,0.43108,0.082324,0.40333,0.20382,0.14185,0.91733,0.93639,0.96882,0.97829,0.17947,0.18742,10.666,109.27,1
100.68,4.1027,0.35013,0.075351,0.40634,0.19851,0.13815,0.92045,0.93884,0.97004,0.97914,0.18576,0.1933,10.664,110.7,1
100.86,4.1215,0.35371,0.076222,0.40708,0.19998,0.13942,0.91987,0.93839,0.97034,0.97931,0.18395,0.1915,10.71,110.91,1
105.56,4.9717,0.34425,0.10678,0.43774,0.25871,0.17143,0.89477,0.92051,0.95488,0.97009,0.12592,0.13597,13.024,117.96,1
105.73,4.9116,0.35164,0.10571,0.43845,0.25434,0.16751,0.89614,0.9222,0.95551,0.97068,0.12943,0.13973,12.87,117.99,1
104.98,4.9389,0.36619,0.11147,0.43703,0.25707,0.17036,0.89463,0.92077,0.95662,0.97124,0.12784,0.13803,12.966,117.32,1
104.3,4.9184,0.39508,0.11768,0.43542,0.25489,0.17146,0.89474,0.92024,0.95822,0.97191,0.12622,0.13623,12.942,116.52,1
104.02,4.7431,0.39978,0.11155,0.4333,0.24083,0.16461,0.89959,0.92347,0.95863,0.97174,0.13283,0.14259,12.485,115.66,1
105.04,3.9751,0.27056,0.11058,0.43332,0.19084,0.14636,0.9184,0.93386,0.9663,0.97415,0.13272,0.1406,10.425,115.1,1
104.47,4.2142,0.2572,0.12813,0.43378,0.20829,0.1568,0.91253,0.92868,0.96547,0.974,0.1294,0.1366,11.044,115.3,1
102.88,4.2679,0.25957,0.13121,0.42798,0.21604,0.16053,0.90831,0.92649,0.96338,0.97278,0.13334,0.14166,11.169,113.83,1
105.39,5.263,0.28649,0.086929,0.42972,0.24599,0.2063,0.89996,0.91216,0.95108,0.95898,0.139,0.14419,13.783,118.44,1
106.28,5.2862,0.28962,0.085207,0.43328,0.24749,0.2058,0.90057,0.91221,0.95185,0.95998,0.13878,0.14357,13.831,119.33,1
106.18,5.9167,0.39071,0.090438,0.43428,0.30436,0.21625,0.88456,0.90763,0.94572,0.96141,0.13895,0.14805,15.431,120.99,1
101.95,4.0665,0.30683,0.12062,0.41998,0.228,0.13812,0.91482,0.93853,0.96341,0.97783,0.11543,0.12554,10.478,112.05,1
104.16,4.1657,0.2985,0.12677,0.42985,0.23322,0.1389,0.91379,0.93848,0.96427,0.97872,0.11208,0.12236,10.716,114.52,1
105.41,4.1257,0.29267,0.11999,0.43469,0.23199,0.13823,0.91431,0.93894,0.96405,0.97857,0.11318,0.12351,10.603,115.61,1
108.54,3.9981,0.28352,0.11699,0.45037,0.17856,0.15557,0.91997,0.93002,0.96071,0.96575,0.15216,0.158,10.579,118.62,1
107.02,4.2348,0.28957,0.11864,0.44398,0.18745,0.16195,0.9169,0.92703,0.9602,0.96561,0.14459,0.15021,11.204,117.73,1
106.1,3.9601,0.27256,0.11931,0.44102,0.18264,0.14279,0.91994,0.93541,0.96146,0.96987,0.14794,0.15644,10.487,116.26,1
107.99,5.4062,0.29956,0.095632,0.44269,0.26793,0.19553,0.89127,0.91251,0.94032,0.95643,0.13263,0.143,14.171,121.42,1
102.93,5.6698,0.28539,0.1191,0.42534,0.27541,0.22596,0.88462,0.90066,0.94886,0.95804,0.11256,0.11936,15.057,117.76,1
104.2,5.6902,0.31707,0.11647,0.43038,0.27673,0.22413,0.88532,0.90196,0.95095,0.96025,0.10865,0.11558,15.116,118.9,1
103.72,5.0654,0.42995,0.094786,0.4238,0.25592,0.1901,0.89947,0.92033,0.96004,0.97032,0.14742,0.15425,13.33,116.15,1
102.65,5.0384,0.42683,0.094978,0.4203,0.25363,0.19002,0.90045,0.92038,0.96051,0.97042,0.151,0.15738,13.257,114.97,1
101.58,5.0205,0.42477,0.098792,0.417,0.24781,0.18961,0.90294,0.92078,0.96121,0.97033,0.15254,0.15822,13.227,113.88,1
100.74,5.0404,0.41981,0.10263,0.41466,0.2474,0.19093,0.90402,0.92077,0.96137,0.97019,0.15365,0.15901,13.272,113.09,1
107.84,3.8742,0.3394,0.07647,0.43578,0.21075,0.11453,0.91744,0.94548,0.95358,0.97475,0.13852,0.15285,9.8367,117.21,1
106.23,2.7015,0.30547,0.086103,0.4322,0.12593,0.096922,0.94537,0.95488,0.97303,0.97925,0.16087,0.16677,7.067,113.22,1
104.57,2.6644,0.30768,0.08833,0.4256,0.12581,0.09427,0.94551,0.95531,0.9727,0.97955,0.16468,0.17073,6.9794,111.46,1
21.566,5.0076,0.39842,0.58962,0.11193,0.12491,0.10881,0.94285,0.94863,0.8905,0.90528,0.53454,0.5387,14.935,34.256,2
24.5,5.4142,0.41219,0.56587,0.12576,0.13961,0.12251,0.93564,0.94171,0.88848,0.90277,0.48354,0.48792,16.469,37.82,2
25.162,5.3229,0.37773,0.57446,0.12823,0.14921,0.13072,0.93113,0.9377,0.89575,0.90925,0.45143,0.45624,15.938,38.828,2
29.805,5.5042,0.37288,0.55159,0.14811,0.17193,0.15138,0.91905,0.9271,0.91311,0.92387,0.37278,0.37866,16.764,43.809,2
27.525,5.4346,0.3843,0.56486,0.1383,0.16032,0.14095,0.92583,0.93255,0.91093,0.92209,0.42067,0.42523,16.434,41.303,2
36.587,6.4783,0.2959,0.52775,0.17982,0.25978,0.22668,0.88206,0.89245,0.87798,0.89364,0.25399,0.26233,19.347,53.416,2
40.901,6.5597,0.30597,0.49822,0.19815,0.27013,0.23623,0.87611,0.88713,0.87749,0.89298,0.22594,0.23493,20.047,57.78,2
40.106,6.5205,0.29272,0.51402,0.19528,0.26932,0.23337,0.87704,0.88857,0.87893,0.8952,0.22805,0.23727,19.744,57.162,2
41.459,6.5348,0.30246,0.49849,0.2007,0.2709,0.23522,0.87629,0.88768,0.87832,0.89446,0.22436,0.2335,20.029,58.376,2
39.662,6.4991,0.29229,0.5194,0.19361,0.26898,0.23188,0.87753,0.88951,0.87928,0.89606,0.22994,0.23959,19.693,56.695,2
49.486,5.3828,0.34537,0.43854,0.22541,0.19767,0.14509,0.91595,0.92973,0.96003,0.97064,0.24697,0.25414,15.675,63.054,2
41.033,7.0387,0.30873,0.51727,0.20209,0.28166,0.23384,0.87906,0.89036,0.88799,0.90686,0.22754,0.23265,21.03,59.246,2
34.908,6.6957,0.4143,0.4778,0.167,0.22152,0.2002,0.90455,0.90854,0.90717,0.91603,0.34047,0.34207,20.034,50.964,2
33.86,6.5511,0.40135,0.487,0.16201,0.21632,0.19404,0.90783,0.91163,0.91039,0.91955,0.35762,0.359,19.46,49.845,2
34.065,6.6382,0.39837,0.48896,0.16317,0.22511,0.20055,0.90529,0.90884,0.90838,0.91833,0.34846,0.34989,19.689,50.303,2
35.147,6.6931,0.39587,0.4805,0.16778,0.23688,0.21552,0.89901,0.90234,0.90484,0.91336,0.32439,0.32572,19.898,51.47,2
57.194,7.3658,0.35815,0.4038,0.2621,0.29333,0.27792,0.86664,0.86982,0.92023,0.92444,0.14584,0.14696,23.297,75.315,2
53.353,7.2105,0.35095,0.42598,0.24753,0.28144,0.26604,0.8721,0.87549,0.90804,0.91313,0.15878,0.16077,22.843,71.399,2
56.462,7.2549,0.36341,0.39651,0.25957,0.28749,0.27203,0.86773,0.87154,0.90274,0.908,0.15018,0.15249,23.275,74.176,2
33.568,5.7342,0.34278,0.51032,0.16393,0.19548,0.15254,0.91758,0.92945,0.9177,0.93574,0.33671,0.34507,16.592,48.18,2
39.995,5.9515,0.36271,0.44946,0.18383,0.20316,0.16366,0.91483,0.92507,0.93735,0.94951,0.31701,0.32124,17.189,54.834,2
40.533,6.0373,0.37515,0.44143,0.18615,0.21154,0.17234,0.91146,0.9216,0.93407,0.94626,0.30705,0.31119,17.509,55.365,2
38.955,5.9612,0.37058,0.45625,0.18022,0.20469,0.16614,0.91541,0.92524,0.93231,0.94502,0.31943,0.32374,17.289,53.721,2
38.055,5.9283,0.37007,0.46668,0.17743,0.19965,0.1626,0.91663,0.92651,0.93033,0.94322,0.32326,0.32758,17.241,52.804,2
37.724,5.914,0.37035,0.46945,0.17602,0.2001,0.16288,0.91719,0.92703,0.92989,0.94288,0.32594,0.33024,17.177,52.505,2
38.139,6.0229,0.36925,0.46697,0.17879,0.20537,0.16822,0.91401,0.9239,0.92626,0.93955,0.3158,0.32007,17.569,53.077,2
38.446,6.1383,0.36596,0.47342,0.18077,0.21477,0.17072,0.91256,0.92299,0.92724,0.94211,0.31256,0.31684,17.858,53.756,2
31.445,6.9107,0.38435,0.52966,0.15788,0.25167,0.22066,0.89206,0.90006,0.85263,0.87073,0.33266,0.33676,20.552,48.64,2
29.834,6.7372,0.37479,0.54511,0.15101,0.24333,0.21121,0.89659,0.90504,0.8493,0.86914,0.35261,0.3572,19.843,46.932,2
32.126,7.0085,0.39473,0.52486,0.16103,0.25645,0.22473,0.8898,0.89817,0.84695,0.86583,0.32204,0.32625,21.055,49.426,2
32.008,6.9676,0.38907,0.52275,0.16033,0.25387,0.22364,0.88993,0.89781,0.84259,0.86127,0.31979,0.32384,20.86,49.302,2
29.725,6.7059,0.37375,0.54998,0.15082,0.2409,0.20915,0.89776,0.90567,0.84622,0.86643,0.35249,0.3567,19.786,46.805,2
47.413,6.3972,0.41931,0.47903,0.22377,0.19997,0.1672,0.91028,0.92165,0.95369,0.96128,0.30034,0.3025,20.412,63.135,2
43.174,6.56,0.4141,0.49805,0.2091,0.21597,0.18173,0.89763,0.91045,0.93051,0.94148,0.29331,0.29704,21.184,59.262,2
42.63,7.1925,0.38421,0.48748,0.20785,0.25286,0.23125,0.87802,0.88664,0.89178,0.90122,0.22459,0.22889,22.955,60.331,2
18.215,4.3395,0.42667,0.56368,0.090852,0.10113,0.089568,0.95476,0.95902,0.9004,0.91214,0.62277,0.62501,12.601,29.254,2
19.167,4.4748,0.4329,0.55396,0.095171,0.103,0.090523,0.95361,0.95822,0.90035,0.91279,0.60735,0.61003,13.033,30.401,2
25.948,5.0498,0.44286,0.5066,0.12499,0.11779,0.080129,0.9509,0.96174,0.93877,0.95833,0.54455,0.54936,14.648,38.21,2
26.768,5.196,0.44958,0.50068,0.12894,0.12301,0.090225,0.94763,0.95768,0.93693,0.95372,0.52812,0.53262,15.211,39.197,2
25.303,5.0267,0.44113,0.50918,0.12215,0.11892,0.091349,0.94907,0.958,0.93545,0.95039,0.5406,0.54425,14.646,37.521,2
23.718,4.9164,0.44287,0.52033,0.11555,0.11559,0.09072,0.9505,0.95896,0.92992,0.94495,0.55669,0.56027,14.3,35.693,2
24.619,5.0814,0.4421,0.50911,0.11963,0.11626,0.091725,0.94979,0.95841,0.93038,0.94503,0.54316,0.54717,14.78,36.875,2
21.957,4.811,0.43037,0.52685,0.10773,0.10717,0.086249,0.9546,0.96158,0.92857,0.94248,0.57248,0.57649,13.88,33.802,2
21.924,5.0027,0.43902,0.51745,0.10778,0.10687,0.088097,0.95446,0.96085,0.92379,0.93714,0.57626,0.58083,14.447,33.975,2
19.642,4.779,0.43115,0.5346,0.097668,0.10571,0.089328,0.9547,0.96062,0.91431,0.92754,0.61016,0.61482,13.726,31.288,2
19.062,4.7108,0.42582,0.53719,0.094924,0.10729,0.089928,0.95463,0.96027,0.91152,0.92579,0.61994,0.62424,13.505,30.599,2
18.48,4.6948,0.43092,0.53742,0.092352,0.10653,0.092733,0.95507,0.96023,0.91142,0.9228,0.64234,0.64701,13.43,29.943,2
18.659,4.8343,0.43441,0.52929,0.092875,0.1045,0.090775,0.95631,0.96111,0.91146,0.92302,0.65409,0.65869,13.795,30.374,2
17.046,4.5678,0.42344,0.53836,0.085269,0.094658,0.083459,0.9607,0.96485,0.91478,0.92479,0.69205,0.69661,12.983,28.255,2
17.871,4.8013,0.43402,0.5285,0.089173,0.09439,0.08413,0.96061,0.96445,0.91541,0.92453,0.68814,0.69227,13.687,29.488,2
38.328,6.4599,0.39994,0.43829,0.17682,0.18653,0.18251,0.91782,0.92002,0.93816,0.93961,0.34896,0.34987,18.622,54.13,2
34.997,6.3027,0.39702,0.45635,0.16274,0.17457,0.16905,0.92501,0.92691,0.93555,0.9377,0.38376,0.38459,18.121,50.62,2
33.223,6.3883,0.40555,0.46226,0.1558,0.18117,0.17395,0.92202,0.92399,0.92504,0.92798,0.39314,0.39465,18.452,48.914,2
34.746,6.6106,0.41167,0.44687,0.16258,0.19212,0.18463,0.91603,0.91788,0.92063,0.9237,0.3655,0.36686,19.219,50.713,2
35.792,6.6672,0.41145,0.4371,0.16725,0.19891,0.19566,0.9104,0.91145,0.91712,0.91827,0.34239,0.34361,19.489,51.751,2
40.189,5.9258,0.41082,0.42542,0.18321,0.17995,0.15915,0.92095,0.92506,0.94816,0.95412,0.32228,0.32352,17.272,54.57,2
41.978,6.132,0.41374,0.41187,0.19121,0.19394,0.17451,0.91287,0.91716,0.94371,0.94932,0.29367,0.29505,17.94,56.641,2
40.761,6.091,0.40416,0.41766,0.18626,0.18928,0.17043,0.91525,0.9193,0.94241,0.94811,0.30048,0.30186,17.793,55.51,2
39.729,5.99,0.4015,0.42829,0.18209,0.18463,0.16539,0.91792,0.92204,0.94314,0.94903,0.31027,0.31169,17.484,54.372,2
38.898,5.9131,0.40333,0.44047,0.17894,0.1862,0.16763,0.917,0.92101,0.94314,0.94877,0.31634,0.31779,17.289,53.384,2
48.314,6.3118,0.36937,0.39191,0.22026,0.24568,0.22461,0.88374,0.89197,0.92769,0.93403,0.19483,0.20056,18.309,63.796,2
46.578,6.1788,0.36289,0.41163,0.21345,0.23147,0.21159,0.89095,0.89865,0.93241,0.93835,0.21131,0.21684,17.829,62.075,2
45.12,6.0521,0.36103,0.43264,0.20774,0.21522,0.19636,0.89972,0.90627,0.93994,0.94532,0.23337,0.23796,17.383,60.524,2
46.733,6.1372,0.3642,0.42016,0.21435,0.22522,0.20434,0.89461,0.90222,0.93852,0.94433,0.21754,0.22262,17.666,62.2,2
47.045,6.1403,0.3651,0.41947,0.21569,0.22446,0.20332,0.89513,0.90272,0.93944,0.94525,0.21633,0.22147,17.693,62.502,2
48.968,6.2263,0.36634,0.40159,0.22342,0.23756,0.21539,0.88859,0.89668,0.93581,0.94191,0.19761,0.20287,18.003,64.497,2
51.016,6.296,0.36975,0.38342,0.23156,0.2526,0.22767,0.88067,0.89034,0.93138,0.93826,0.18021,0.18643,18.271,66.485,2
50.929,6.2605,0.36442,0.39104,0.23122,0.24775,0.22354,0.88318,0.89259,0.93488,0.94135,0.18304,0.18896,18.116,66.508,2
49.923,6.3439,0.35787,0.38544,0.22742,0.25904,0.23591,0.8769,0.88578,0.92135,0.92851,0.17875,0.18469,18.461,65.594,2
45.402,6.1411,0.35167,0.42473,0.20926,0.23086,0.21168,0.89101,0.89797,0.92894,0.93498,0.21441,0.21941,17.713,61.088,2
55.517,5.8012,0.33968,0.37142,0.24894,0.21832,0.20021,0.89724,0.90341,0.94771,0.95209,0.17317,0.17653,16.78,70.234,2
57.15,5.7453,0.35785,0.35507,0.25509,0.21949,0.20127,0.89657,0.90274,0.94697,0.95142,0.16594,0.16936,16.672,71.512,2
54.509,5.6902,0.34502,0.37831,0.24487,0.21153,0.19415,0.90047,0.90646,0.94918,0.9534,0.17965,0.18289,16.459,69.046,2
57.519,5.7944,0.35917,0.3453,0.25645,0.22752,0.20768,0.89248,0.89959,0.94392,0.94885,0.16203,0.1659,16.865,71.845,2
49.853,5.7347,0.39853,0.39841,0.22585,0.20617,0.19042,0.90328,0.90873,0.94407,0.9484,0.206,0.20905,16.557,64.133,2
51.407,6.8839,0.33638,0.4882,0.24385,0.29683,0.21783,0.87653,0.89441,0.92465,0.94473,0.18809,0.19419,21.772,69.341,2
50.872,6.7833,0.33957,0.49192,0.24142,0.27618,0.20113,0.88513,0.90282,0.93118,0.94989,0.20097,0.20686,21.475,68.623,2
56.483,7.1924,0.36971,0.4384,0.26358,0.31172,0.23918,0.86617,0.88383,0.92249,0.94053,0.15548,0.16127,23.333,74.229,2
53.316,6.9764,0.34235,0.46348,0.25089,0.28785,0.21403,0.87826,0.8963,0.92664,0.94544,0.17905,0.18512,22.117,71.264,2
49.142,6.7508,0.33134,0.50583,0.23554,0.26656,0.19183,0.88983,0.90774,0.93021,0.94977,0.21217,0.21807,21.08,67.168,2
43.66,6.5731,0.38938,0.38978,0.19791,0.22968,0.2128,0.89594,0.89937,0.92171,0.92747,0.2424,0.24411,19.195,59.351,2
42.065,6.4798,0.38291,0.40388,0.19128,0.21862,0.20146,0.90185,0.90555,0.92495,0.93085,0.26398,0.26575,18.849,57.749,2
43.199,6.6021,0.39321,0.38972,0.19619,0.23234,0.21594,0.89422,0.89828,0.91864,0.9244,0.24573,0.24766,19.316,58.885,2
40.175,6.6023,0.37867,0.40347,0.18445,0.23161,0.21753,0.8939,0.89759,0.90497,0.91077,0.26279,0.26456,19.318,56.078,2
40.473,6.8222,0.38895,0.39487,0.18683,0.24804,0.23402,0.88465,0.88817,0.88598,0.89243,0.23848,0.24042,20.183,56.564,2
45.908,6.4901,0.40881,0.43858,0.21597,0.2335,0.19583,0.89929,0.90811,0.94177,0.95106,0.25741,0.26291,18.877,61.198,2
43.275,6.4311,0.39142,0.46215,0.20621,0.22198,0.19043,0.90467,0.91156,0.94213,0.95026,0.28066,0.28586,18.636,58.747,2
43.317,6.4889,0.40076,0.46669,0.20719,0.22149,0.19343,0.90443,0.91071,0.94419,0.95123,0.28558,0.29039,18.828,58.771,2
42.72,6.5616,0.40512,0.47348,0.20559,0.2247,0.19959,0.90312,0.90753,0.94432,0.95046,0.29747,0.30132,19.045,58.224,2
